125659	6751	into the very fabric of Iranian
125660	6751	the very fabric of Iranian
125661	6751	the very fabric
125662	6751	very fabric
125663	6751	of Iranian
125664	6752	See it now , before the inevitable Hollywood remake flattens out all its odd , intriguing wrinkles .
125665	6752	See it now , before the inevitable Hollywood remake flattens out all its odd , intriguing wrinkles
125666	6752	See it now ,
125667	6752	See it now
125668	6752	before the inevitable Hollywood remake flattens out all its odd , intriguing wrinkles
125669	6752	the inevitable Hollywood remake flattens out all its odd , intriguing wrinkles
125670	6752	the inevitable Hollywood remake
125671	6752	inevitable Hollywood remake
125672	6752	Hollywood remake
125673	6752	flattens out all its odd , intriguing wrinkles
125674	6752	flattens
125675	6752	out all its odd , intriguing wrinkles
125676	6752	all its odd , intriguing wrinkles
125677	6752	its odd , intriguing wrinkles
125678	6752	odd , intriguing wrinkles
125679	6752	odd , intriguing
125680	6752	, intriguing
125681	6752	wrinkles
125682	6753	A distinctly minor effort that will be seen to better advantage on cable , especially considering its barely feature-length running time of one hour .
125683	6753	A distinctly minor effort that will be seen to better advantage on cable , especially considering its barely feature-length running time of one hour
125684	6753	A distinctly minor effort that will be seen to better advantage on cable , especially considering its barely
125685	6753	A distinctly minor effort
125686	6753	distinctly minor effort
125687	6753	distinctly minor
125688	6753	that will be seen to better advantage on cable , especially considering its barely
125689	6753	will be seen to better advantage on cable , especially considering its barely
125690	6753	be seen to better advantage on cable , especially considering its barely
125691	6753	seen to better advantage on cable , especially considering its barely
125692	6753	seen to better advantage on cable ,
125693	6753	seen to better advantage on cable
125694	6753	to better advantage on cable
125695	6753	better advantage on cable
125696	6753	better advantage
125697	6753	especially considering its barely
125698	6753	considering its barely
125699	6753	considering its
125700	6753	feature-length running time of one hour
125701	6753	feature-length running time
125702	6753	of one hour
125703	6754	Rosenthal -LRB- Halloween II -RRB- seems to have forgotten everything he ever knew about generating suspense .
125704	6754	Rosenthal -LRB- Halloween II -RRB-
125705	6754	Rosenthal
125706	6754	-LRB- Halloween II -RRB-
125707	6754	Halloween II -RRB-
125708	6754	Halloween II
125709	6754	seems to have forgotten everything he ever knew about generating suspense .
125710	6754	seems to have forgotten everything he ever knew about generating suspense
125711	6754	to have forgotten everything he ever knew about generating suspense
125712	6754	have forgotten everything he ever knew about generating suspense
125713	6754	forgotten everything he ever knew about generating suspense
125714	6754	everything he ever knew about generating suspense
125715	6754	he ever knew about generating suspense
125716	6754	ever knew about generating suspense
125717	6754	knew about generating suspense
125718	6754	about generating suspense
125719	6754	generating suspense
125720	6755	The acting is fine but the script is about as interesting as a recording of conversations at the Wal-Mart checkout line .
125721	6755	The acting is fine but the script is about as interesting as a recording of conversations at the Wal-Mart checkout line
125722	6755	The acting is fine but
125723	6755	The acting is fine
125724	6755	is fine
125725	6755	the script is about as interesting as a recording of conversations at the Wal-Mart checkout line
125726	6755	is about as interesting as a recording of conversations at the Wal-Mart checkout line
125727	6755	is about as interesting
125728	6755	about as interesting
125729	6755	as interesting
125730	6755	as a recording of conversations at the Wal-Mart checkout line
125731	6755	a recording of conversations at the Wal-Mart checkout line
125732	6755	a recording
125733	6755	of conversations at the Wal-Mart checkout line
125734	6755	conversations at the Wal-Mart checkout line
125735	6755	at the Wal-Mart checkout line
125736	6755	the Wal-Mart checkout line
125737	6755	Wal-Mart checkout line
125738	6755	checkout line
125739	6755	checkout
125740	6756	Fresh and raw like a blown-out vein , Narc takes a walking-dead , cop-flick subgenre and beats new life into it .
125741	6756	Fresh and raw like a blown-out vein
125742	6756	Fresh and raw
125743	6756	like a blown-out vein
125744	6756	a blown-out vein
125745	6756	blown-out vein
125746	6756	blown-out
125747	6756	, Narc takes a walking-dead , cop-flick subgenre and beats new life into it .
125748	6756	Narc takes a walking-dead , cop-flick subgenre and beats new life into it .
125749	6756	takes a walking-dead , cop-flick subgenre and beats new life into it .
125750	6756	takes a walking-dead , cop-flick subgenre and beats new life into it
125751	6756	takes a walking-dead , cop-flick subgenre and
125752	6756	takes a walking-dead , cop-flick subgenre
125753	6756	a walking-dead , cop-flick subgenre
125754	6756	walking-dead , cop-flick subgenre
125755	6756	walking-dead
125756	6756	, cop-flick subgenre
125757	6756	cop-flick subgenre
125758	6756	cop-flick
125759	6756	beats new life into it
125760	6756	beats new life
125761	6756	new life
125762	6757	Once Ice-T sticks his mug in the window of the couple 's BMW and begins haranguing the wife in bad stage dialogue , all credibility flies out the window .
125763	6757	Once Ice-T sticks his mug in the window of the couple 's BMW and begins haranguing the wife in bad stage dialogue
125764	6757	Ice-T sticks his mug in the window of the couple 's BMW and begins haranguing the wife in bad stage dialogue
125765	6757	sticks his mug in the window of the couple 's BMW and begins haranguing the wife in bad stage dialogue
125766	6757	sticks his mug in the window of the couple 's BMW and
125767	6757	sticks his mug in the window of the couple 's BMW
125768	6757	sticks his mug
125769	6757	his mug
125770	6757	in the window of the couple 's BMW
125771	6757	the window of the couple 's BMW
125772	6757	of the couple 's BMW
125773	6757	the couple 's BMW
125774	6757	the couple 's
125775	6757	couple 's
125776	6757	BMW
125777	6757	begins haranguing the wife in bad stage dialogue
125778	6757	haranguing the wife in bad stage dialogue
125779	6757	haranguing the wife
125780	6757	haranguing
125781	6757	in bad stage dialogue
125782	6757	bad stage dialogue
125783	6757	stage dialogue
125784	6757	, all credibility flies out the window .
125785	6757	all credibility flies out the window .
125786	6757	all credibility
125787	6757	flies out the window .
125788	6757	flies out the window
125789	6757	flies out
125790	6758	There 's no question that Epps scores once or twice , but it 's telling that his funniest moment comes when he falls about ten feet onto his head .
125791	6758	There 's no question that Epps scores once or twice , but it 's telling that his funniest moment comes when he falls about ten feet onto his head
125792	6758	There 's no question that Epps scores once or twice , but
125793	6758	There 's no question that Epps scores once or twice ,
125794	6758	There 's no question that Epps scores once or twice
125795	6758	's no question that Epps scores once or twice
125796	6758	no question that Epps scores once or twice
125797	6758	no question
125798	6758	that Epps scores once or twice
125799	6758	Epps scores once or twice
125800	6758	Epps scores
125801	6758	once or twice
125802	6758	once or
125803	6758	it 's telling that his funniest moment comes when he falls about ten feet onto his head
125804	6758	's telling that his funniest moment comes when he falls about ten feet onto his head
125805	6758	telling that his funniest moment comes when he falls about ten feet onto his head
125806	6758	that his funniest moment comes when he falls about ten feet onto his head
125807	6758	his funniest moment comes when he falls about ten feet onto his head
125808	6758	his funniest moment
125809	6758	funniest moment
125810	6758	comes when he falls about ten feet onto his head
125811	6758	when he falls about ten feet onto his head
125812	6758	he falls about ten feet onto his head
125813	6758	falls about ten feet onto his head
125814	6758	about ten feet onto his head
125815	6758	about ten feet
125816	6758	onto his head
125817	6759	Ear-splitting exercise in formula crash-and-bash action .
125818	6759	Ear-splitting
125819	6759	exercise in formula crash-and-bash action .
125820	6759	exercise in formula crash-and-bash action
125821	6759	in formula crash-and-bash action
125822	6759	formula crash-and-bash action
125823	6759	crash-and-bash action
125824	6759	crash-and-bash
125825	6760	A strangely stirring experience that finds warmth in the coldest environment and makes each crumb of emotional comfort feel like a 10-course banquet .
125826	6760	A strangely stirring experience that finds warmth in the coldest environment and makes each crumb of emotional comfort
125827	6760	A strangely
125828	6760	stirring experience that finds warmth in the coldest environment and makes each crumb of emotional comfort
125829	6760	experience that finds warmth in the coldest environment and makes each crumb of emotional comfort
125830	6760	that finds warmth in the coldest environment and makes each crumb of emotional comfort
125831	6760	finds warmth in the coldest environment and makes each crumb of emotional comfort
125832	6760	finds warmth in the coldest environment and
125833	6760	finds warmth in the coldest environment
125834	6760	finds warmth
125835	6760	in the coldest environment
125836	6760	the coldest environment
125837	6760	coldest environment
125838	6760	coldest
125839	6760	makes each crumb of emotional comfort
125840	6760	each crumb of emotional comfort
125841	6760	each crumb
125842	6760	crumb
125843	6760	of emotional comfort
125844	6760	emotional comfort
125845	6760	feel like a 10-course banquet .
125846	6760	feel like a 10-course banquet
125847	6760	like a 10-course banquet
125848	6760	a 10-course banquet
125849	6760	10-course banquet
125850	6760	10-course
125851	6760	banquet
125852	6761	One feels the dimming of a certain ambition , but in its place a sweetness , clarity and emotional openness that recalls the classics of early Italian neorealism .
125853	6761	feels the dimming of a certain ambition , but in its place a sweetness , clarity and emotional openness that recalls the classics of early Italian neorealism .
125854	6761	feels the dimming of a certain ambition , but in its place a sweetness , clarity and emotional openness that recalls the classics of early Italian neorealism
125855	6761	feels the dimming of a certain ambition , but
125856	6761	feels the dimming of a certain ambition ,
125857	6761	feels the dimming of a certain ambition
125858	6761	the dimming of a certain ambition
125859	6761	the dimming
125860	6761	dimming
125861	6761	of a certain ambition
125862	6761	a certain ambition
125863	6761	certain ambition
125864	6761	in its place a sweetness , clarity and emotional openness that recalls the classics of early Italian neorealism
125865	6761	in its place
125866	6761	its place
125867	6761	a sweetness , clarity and emotional openness that recalls the classics of early Italian neorealism
125868	6761	a sweetness , clarity and emotional openness
125869	6761	sweetness , clarity and emotional openness
125870	6761	sweetness , clarity and emotional
125871	6761	, clarity and emotional
125872	6761	clarity and emotional
125873	6761	that recalls the classics of early Italian neorealism
125874	6761	recalls the classics of early Italian neorealism
125875	6761	the classics of early Italian neorealism
125876	6761	of early Italian neorealism
125877	6761	early Italian neorealism
125878	6761	Italian neorealism
125879	6762	The Grey Zone gives voice to a story that needs to be heard in the sea of Holocaust movies ... but the film suffers from its own difficulties .
125880	6762	The Grey Zone gives voice to a story that needs to be heard in the sea of Holocaust movies ... but the film suffers from its own difficulties
125881	6762	The Grey Zone gives voice to a story that needs to be heard in the sea of Holocaust movies ... but
125882	6762	The Grey Zone gives voice to a story that needs to be heard in the sea of Holocaust movies ...
125883	6762	The Grey Zone gives voice to a story that needs to be heard in the sea of Holocaust movies
125884	6762	gives voice to a story that needs to be heard in the sea of Holocaust movies
125885	6762	gives voice
125886	6762	to a story that needs to be heard in the sea of Holocaust movies
125887	6762	a story that needs to be heard in the sea of Holocaust movies
125888	6762	that needs to be heard in the sea of Holocaust movies
125889	6762	needs to be heard in the sea of Holocaust movies
125890	6762	to be heard in the sea of Holocaust movies
125891	6762	be heard in the sea of Holocaust movies
125892	6762	heard in the sea of Holocaust movies
125893	6762	in the sea of Holocaust movies
125894	6762	the sea of Holocaust movies
125895	6762	of Holocaust movies
125896	6762	Holocaust movies
125897	6762	the film suffers from its own difficulties
125898	6762	suffers from its own difficulties
125899	6762	from its own difficulties
125900	6762	its own difficulties
125901	6762	own difficulties
125902	6762	difficulties
125903	6763	It 's leaden and predictable , and laughs are lacking .
125904	6763	It 's leaden and predictable , and laughs are lacking
125905	6763	It 's leaden and predictable , and
125906	6763	It 's leaden and predictable ,
125907	6763	It 's leaden and predictable
125908	6763	's leaden and predictable
125909	6763	leaden and predictable
125910	6763	laughs are lacking
125911	6764	Fincher takes no apparent joy in making movies , and he gives none to the audience .
125912	6764	Fincher takes no apparent joy in making movies , and he gives none to the audience
125913	6764	Fincher takes no apparent joy in making movies , and
125914	6764	Fincher takes no apparent joy in making movies ,
125915	6764	Fincher takes no apparent joy in making movies
125916	6764	takes no apparent joy in making movies
125917	6764	takes no apparent joy
125918	6764	no apparent joy
125919	6764	apparent joy
125920	6764	in making movies
125921	6764	he gives none to the audience
125922	6764	gives none to the audience
125923	6764	gives none
125924	6765	If you want to see a train wreck that you ca n't look away from , then look no further , because here it is .
125925	6765	If you want to see a train wreck that you ca n't look away from
125926	6765	you want to see a train wreck that you ca n't look away from
125927	6765	want to see a train wreck that you ca n't look away from
125928	6765	to see a train wreck that you ca n't look away from
125929	6765	see a train wreck that you ca n't look away from
125930	6765	see a train wreck
125931	6765	a train wreck
125932	6765	train wreck
125933	6765	that you ca n't look away from
125934	6765	you ca n't look away from
125935	6765	ca n't look away from
125936	6765	look away from
125937	6765	, then look no further , because here it is .
125938	6765	then look no further , because here it is .
125939	6765	look no further , because here it is .
125940	6765	look no further , because here it is
125941	6765	look no further ,
125942	6765	because here it is
125943	6765	here it is
125944	6766	Like its title character , Esther Kahn is unusual but unfortunately also irritating .
125945	6766	, Esther Kahn is unusual but unfortunately also irritating .
125946	6766	Esther Kahn is unusual but unfortunately also irritating .
125947	6766	is unusual but unfortunately also irritating .
125948	6766	is unusual but unfortunately also irritating
125949	6766	unusual but unfortunately also irritating
125950	6766	unusual but unfortunately also
125951	6766	but unfortunately also
125952	6766	unfortunately also
125953	6767	The message of such reflections -- intentional or not -- is that while no art grows from a vacuum , many artists exist in one .
125954	6767	The message of such reflections -- intentional or not --
125955	6767	The message of such reflections
125956	6767	of such reflections
125957	6767	such reflections
125958	6767	reflections
125959	6767	-- intentional or not --
125960	6767	intentional or not --
125961	6767	intentional or not
125962	6767	intentional or
125963	6767	intentional
125964	6767	is that while no art grows from a vacuum , many artists exist in one .
125965	6767	is that while no art grows from a vacuum , many artists exist in one
125966	6767	that while no art grows from a vacuum , many artists exist in one
125967	6767	while no art grows from a vacuum , many artists exist in one
125968	6767	while no art grows from a vacuum
125969	6767	no art grows from a vacuum
125970	6767	grows from a vacuum
125971	6767	from a vacuum
125972	6767	a vacuum
125973	6767	, many artists exist in one
125974	6767	many artists exist in one
125975	6767	many artists
125976	6767	exist in one
125977	6768	Viveka Seldahl and Sven Wollter will touch you to the core in a film you will never forget -- that you should never forget .
125978	6768	Viveka Seldahl and Sven Wollter
125979	6768	Seldahl and Sven Wollter
125980	6768	and Sven Wollter
125981	6768	will touch you to the core in a film you will never forget -- that you should never forget .
125982	6768	will touch you to the core in a film you will never forget -- that you should never forget
125983	6768	touch you to the core in a film you will never forget -- that you should never forget
125984	6768	to the core in a film you will never forget -- that you should never forget
125985	6768	the core in a film you will never forget -- that you should never forget
125986	6768	in a film you will never forget -- that you should never forget
125987	6768	a film you will never forget -- that you should never forget
125988	6768	a film you will never forget
125989	6768	you will never forget
125990	6768	will never forget
125991	6768	will never
125992	6768	-- that you should never forget
125993	6768	that you should never forget
125994	6768	you should never forget
125995	6768	should never forget
125996	6769	Solondz is without doubt an artist of uncompromising vision , but that vision is beginning to feel , if not morally bankrupt , at least terribly monotonous .
125997	6769	is without doubt an artist of uncompromising vision , but that vision is beginning to feel , if not morally bankrupt , at least terribly monotonous .
125998	6769	is without doubt an artist of uncompromising vision , but that vision is beginning to feel , if not morally bankrupt , at least terribly monotonous
125999	6769	is without doubt an artist of uncompromising vision , but that vision is beginning to feel ,
126000	6769	is without doubt an artist of uncompromising vision , but that vision is beginning to feel
126001	6769	without doubt an artist of uncompromising vision , but that vision is beginning to feel
126002	6769	without doubt an artist of uncompromising vision
126003	6769	doubt an artist of uncompromising vision
126004	6769	doubt an artist
126005	6769	of uncompromising vision
126006	6769	uncompromising vision
126007	6769	, but that vision is beginning to feel
126008	6769	that vision is beginning to feel
126009	6769	vision is beginning to feel
126010	6769	is beginning to feel
126011	6769	beginning to feel
126012	6769	to feel
126013	6769	if not morally bankrupt , at least terribly monotonous
126014	6769	not morally bankrupt , at least terribly monotonous
126015	6769	not morally bankrupt
126016	6769	, at least terribly monotonous
126017	6769	at least terribly monotonous
126018	6769	terribly monotonous
126019	6770	A `` black Austin Powers ? ''
126020	6770	A `` black Austin
126021	6770	`` black Austin
126022	6770	black Austin
126023	6770	Powers ? ''
126024	6770	Powers ?
126025	6771	A burst of color , music , and dance that only the most practiced curmudgeon could fail to crack a smile at .
126026	6771	A burst of color , music , and dance that only the most practiced curmudgeon could fail to crack a smile at
126027	6771	A burst
126028	6771	of color , music , and dance that only the most practiced curmudgeon could fail to crack a smile at
126029	6771	color , music , and dance that only the most practiced curmudgeon could fail to crack a smile at
126030	6771	color , music , and dance
126031	6771	, music , and dance
126032	6771	music , and dance
126033	6771	, and dance
126034	6771	that only the most practiced curmudgeon could fail to crack a smile at
126035	6771	only the most practiced curmudgeon could fail to crack a smile at
126036	6771	only the most practiced curmudgeon
126037	6771	the most practiced curmudgeon
126038	6771	most practiced curmudgeon
126039	6771	most practiced
126040	6771	practiced
126041	6771	could fail to crack a smile at
126042	6771	fail to crack a smile at
126043	6771	to crack a smile at
126044	6771	crack a smile at
126045	6771	crack a smile
126046	6772	Demme gets a lot of flavor and spice into his Charade remake , but he ca n't disguise that he 's spiffing up leftovers that are n't so substantial or fresh .
126047	6772	Demme gets a lot of flavor and spice into his Charade remake , but he ca n't disguise that he 's spiffing up leftovers that are n't so substantial or fresh
126048	6772	Demme gets a lot of flavor and spice into his Charade remake , but
126049	6772	Demme gets a lot of flavor and spice into his Charade remake ,
126050	6772	Demme gets a lot of flavor and spice into his Charade remake
126051	6772	gets a lot of flavor and spice into his Charade remake
126052	6772	gets a lot of flavor and spice
126053	6772	a lot of flavor and spice
126054	6772	of flavor and spice
126055	6772	flavor and spice
126056	6772	flavor and
126057	6772	into his Charade remake
126058	6772	his Charade remake
126059	6772	Charade remake
126060	6772	he ca n't disguise that he 's spiffing up leftovers that are n't so substantial or fresh
126061	6772	ca n't disguise that he 's spiffing up leftovers that are n't so substantial or fresh
126062	6772	disguise that he 's spiffing up leftovers that are n't so substantial or fresh
126063	6772	that he 's spiffing up leftovers that are n't so substantial or fresh
126064	6772	he 's spiffing up leftovers that are n't so substantial or fresh
126065	6772	's spiffing up leftovers that are n't so substantial or fresh
126066	6772	spiffing up leftovers that are n't so substantial or fresh
126067	6772	spiffing up
126068	6772	spiffing
126069	6772	leftovers that are n't so substantial or fresh
126070	6772	leftovers
126071	6772	that are n't so substantial or fresh
126072	6772	are n't so substantial or fresh
126073	6772	so substantial or fresh
126074	6772	substantial or fresh
126075	6772	substantial or
126076	6773	Nicolas Cage is n't the first actor to lead a group of talented friends astray , and this movie wo n't create a ruffle in what is already an erratic career .
126077	6773	Nicolas Cage is n't the first actor to lead a group of talented friends astray , and this movie wo n't create a ruffle in what is already an erratic career
126078	6773	Nicolas Cage is n't the first actor to lead a group of talented friends astray , and
126079	6773	Nicolas Cage is n't the first actor to lead a group of talented friends astray ,
126080	6773	Nicolas Cage is n't the first actor to lead a group of talented friends astray
126081	6773	is n't the first actor to lead a group of talented friends astray
126082	6773	the first actor to lead a group of talented friends astray
126083	6773	first actor to lead a group of talented friends astray
126084	6773	actor to lead a group of talented friends astray
126085	6773	to lead a group of talented friends astray
126086	6773	lead a group of talented friends astray
126087	6773	lead a group of talented friends
126088	6773	a group of talented friends
126089	6773	of talented friends
126090	6773	talented friends
126091	6773	this movie wo n't create a ruffle in what is already an erratic career
126092	6773	wo n't create a ruffle in what is already an erratic career
126093	6773	create a ruffle in what is already an erratic career
126094	6773	a ruffle in what is already an erratic career
126095	6773	a ruffle
126096	6773	ruffle
126097	6773	in what is already an erratic career
126098	6773	what is already an erratic career
126099	6773	is already an erratic career
126100	6773	is already
126101	6773	an erratic career
126102	6773	erratic career
126103	6774	Stale and
126104	6775	Moving and vibrant .
126105	6775	Moving and vibrant
126106	6776	A penetrating , potent exploration of sanctimony , self-awareness , self-hatred and self-determination .
126107	6776	A penetrating , potent exploration of sanctimony , self-awareness , self-hatred and self-determination
126108	6776	A penetrating , potent exploration
126109	6776	penetrating , potent exploration
126110	6776	, potent exploration
126111	6776	potent exploration
126112	6776	of sanctimony , self-awareness , self-hatred and self-determination
126113	6776	sanctimony , self-awareness , self-hatred and self-determination
126114	6776	, self-awareness , self-hatred and self-determination
126115	6776	self-awareness , self-hatred and self-determination
126116	6776	, self-hatred and self-determination
126117	6776	self-hatred and self-determination
126118	6776	self-hatred and
126119	6776	self-hatred
126120	6776	self-determination
126121	6777	`` Sum '' is Jack Ryan 's `` do-over . ''
126122	6777	Sum '' is Jack Ryan 's `` do-over . ''
126123	6777	'' is Jack Ryan 's `` do-over . ''
126124	6777	is Jack Ryan 's `` do-over . ''
126125	6777	is Jack Ryan 's `` do-over .
126126	6777	is Jack Ryan 's `` do-over
126127	6777	Jack Ryan 's `` do-over
126128	6777	Jack Ryan 's
126129	6777	`` do-over
126130	6777	do-over
126131	6778	An allegory concerning the chronically mixed signals African American professionals get about overachieving could be intriguing , but the supernatural trappings only obscure the message .
126132	6778	An allegory concerning the chronically mixed signals African American professionals get about overachieving could be intriguing , but the supernatural trappings only obscure the message
126133	6778	An allegory concerning the chronically mixed signals African American professionals get about overachieving could be intriguing , but
126134	6778	An allegory concerning the chronically mixed signals African American professionals get about overachieving could be intriguing ,
126135	6778	An allegory concerning the chronically mixed signals African American professionals get about overachieving could be intriguing
126136	6778	An allegory concerning the chronically mixed signals African American professionals get about overachieving
126137	6778	An allegory
126138	6778	concerning the chronically mixed signals African American professionals get about overachieving
126139	6778	concerning
126140	6778	the chronically mixed signals African American professionals get about overachieving
126141	6778	the chronically mixed signals
126142	6778	chronically mixed signals
126143	6778	chronically mixed
126144	6778	chronically
126145	6778	African American professionals get about overachieving
126146	6778	African American professionals
126147	6778	American professionals
126148	6778	get about overachieving
126149	6778	about overachieving
126150	6778	overachieving
126151	6778	could be intriguing
126152	6778	be intriguing
126153	6778	the supernatural trappings only obscure the message
126154	6778	the supernatural trappings
126155	6778	supernatural trappings
126156	6778	only obscure the message
126157	6778	obscure the message
126158	6779	The Pianist is Polanski 's best film .
126159	6779	is Polanski 's best film .
126160	6779	is Polanski 's best film
126161	6779	Polanski 's best film
126162	6780	A compelling , gut-clutching piece of advocacy cinema that carries you along in a torrent of emotion as it explores the awful complications of one terrifying day .
126163	6780	A compelling , gut-clutching piece of advocacy cinema that carries you along in a torrent of emotion as it explores the awful complications of one terrifying day
126164	6780	A compelling , gut-clutching piece
126165	6780	compelling , gut-clutching piece
126166	6780	, gut-clutching piece
126167	6780	gut-clutching piece
126168	6780	gut-clutching
126169	6780	of advocacy cinema that carries you along in a torrent of emotion as it explores the awful complications of one terrifying day
126170	6780	advocacy cinema that carries you along in a torrent of emotion as it explores the awful complications of one terrifying day
126171	6780	advocacy cinema
126172	6780	advocacy
126173	6780	that carries you along in a torrent of emotion as it explores the awful complications of one terrifying day
126174	6780	carries you along in a torrent of emotion as it explores the awful complications of one terrifying day
126175	6780	carries you along in a torrent of emotion
126176	6780	carries you along
126177	6780	carries you
126178	6780	in a torrent of emotion
126179	6780	a torrent of emotion
126180	6780	a torrent
126181	6780	torrent
126182	6780	as it explores the awful complications of one terrifying day
126183	6780	it explores the awful complications of one terrifying day
126184	6780	explores the awful complications of one terrifying day
126185	6780	explores the awful complications of one
126186	6780	the awful complications of one
126187	6780	the awful complications
126188	6780	awful complications
126189	6780	terrifying day
126190	6781	It 's a stale , overused cocktail using the same olives since 1962 as garnish .
126191	6781	's a stale , overused cocktail using the same olives since 1962 as garnish .
126192	6781	's a stale , overused cocktail using the same olives since 1962 as garnish
126193	6781	a stale , overused cocktail using the same olives since 1962 as garnish
126194	6781	a stale , overused cocktail
126195	6781	stale , overused cocktail
126196	6781	, overused cocktail
126197	6781	overused cocktail
126198	6781	using the same olives since 1962 as garnish
126199	6781	using the same olives since 1962
126200	6781	the same olives since 1962
126201	6781	the same olives
126202	6781	same olives
126203	6781	olives
126204	6781	since 1962
126205	6781	1962
126206	6781	as garnish
126207	6781	garnish
126208	6782	Enormously enjoyable , high-adrenaline documentary .
126209	6782	Enormously enjoyable
126210	6782	, high-adrenaline documentary .
126211	6782	high-adrenaline documentary .
126212	6782	high-adrenaline documentary
126213	6782	high-adrenaline
126214	6783	the past via surrealist flourishes
126215	6783	via surrealist flourishes
126216	6783	surrealist flourishes
126217	6783	surrealist
126218	6783	stepped out
126219	6783	stepped
126220	6783	retrospective
126221	6784	A different movie -- sometimes tedious -- by a director many viewers would like to skip but film buffs should get to know .
126222	6784	A different movie -- sometimes tedious -- by a director many viewers
126223	6784	A different movie -- sometimes tedious --
126224	6784	A different movie
126225	6784	different movie
126226	6784	-- sometimes tedious --
126227	6784	sometimes tedious --
126228	6784	by a director many viewers
126229	6784	a director many viewers
126230	6784	director many viewers
126231	6784	many viewers
126232	6784	would like to skip but film buffs should get to know .
126233	6784	would like to skip but film buffs should get to know
126234	6784	like to skip but film buffs should get to know
126235	6784	to skip but film buffs should get to know
126236	6784	skip but film buffs should get to know
126237	6784	but film buffs should get to know
126238	6784	film buffs should get to know
126239	6784	should get to know
126240	6784	get to know
126241	6785	An absurdist spider web .
126242	6785	absurdist spider web .
126243	6785	spider web .
126244	6785	web .
126245	6786	Twenty years later , E.T. is still a cinematic touchstone .
126246	6786	, E.T. is still a cinematic touchstone .
126247	6786	E.T. is still a cinematic touchstone .
126248	6786	is still a cinematic touchstone .
126249	6786	is still a cinematic touchstone
126250	6786	a cinematic touchstone
126251	6786	cinematic touchstone
126252	6786	touchstone
126253	6787	If legendary shlockmeister Ed Wood had ever made a movie about a vampire , it probably would look a lot like this alarming production , adapted from Anne Rice 's novel The Vampire Chronicles .
126254	6787	If legendary shlockmeister Ed Wood had ever made a movie about a vampire
126255	6787	legendary shlockmeister Ed Wood had ever made a movie about a vampire
126256	6787	legendary shlockmeister Ed Wood
126257	6787	shlockmeister Ed Wood
126258	6787	shlockmeister
126259	6787	Ed Wood
126260	6787	had ever made a movie about a vampire
126261	6787	had ever
126262	6787	made a movie about a vampire
126263	6787	a movie about a vampire
126264	6787	about a vampire
126265	6787	a vampire
126266	6787	, it probably would look a lot like this alarming production , adapted from Anne Rice 's novel The Vampire Chronicles .
126267	6787	it probably would look a lot like this alarming production , adapted from Anne Rice 's novel The Vampire Chronicles .
126268	6787	probably would look a lot like this alarming production , adapted from Anne Rice 's novel The Vampire Chronicles .
126269	6787	would look a lot like this alarming production , adapted from Anne Rice 's novel The Vampire Chronicles .
126270	6787	would look a lot like this alarming production , adapted from Anne Rice 's novel The Vampire Chronicles
126271	6787	look a lot like this alarming production , adapted from Anne Rice 's novel The Vampire Chronicles
126272	6787	look a lot
126273	6787	like this alarming production , adapted from Anne Rice 's novel The Vampire Chronicles
126274	6787	this alarming production , adapted from Anne Rice 's novel The Vampire Chronicles
126275	6787	this alarming production ,
126276	6787	this alarming production
126277	6787	alarming production
126278	6787	alarming
126279	6787	adapted from Anne Rice 's novel The Vampire Chronicles
126280	6787	from Anne Rice 's novel The Vampire Chronicles
126281	6787	Anne Rice 's novel The Vampire Chronicles
126282	6787	Anne Rice 's
126283	6787	novel The Vampire Chronicles
126284	6787	The Vampire Chronicles
126285	6788	Red Dragon is less baroque and showy than Hannibal , and less emotionally affecting than Silence .
126286	6788	is less baroque and showy than Hannibal , and less emotionally affecting than Silence .
126287	6788	is less baroque and showy than Hannibal , and less emotionally affecting than Silence
126288	6788	is less baroque and showy than Hannibal , and less emotionally
126289	6788	less baroque and showy than Hannibal , and less emotionally
126290	6788	less baroque and showy than Hannibal , and
126291	6788	less baroque and showy than Hannibal ,
126292	6788	less baroque and showy than Hannibal
126293	6788	less baroque and
126294	6788	less baroque
126295	6788	showy than Hannibal
126296	6788	showy
126297	6788	than Hannibal
126298	6788	less emotionally
126299	6788	affecting than Silence
126300	6788	than Silence
126301	6789	It 's affecting , amusing , sad and reflective .
126302	6789	's affecting , amusing , sad and reflective .
126303	6789	's affecting , amusing , sad and reflective
126304	6789	affecting , amusing , sad and reflective
126305	6789	, amusing , sad and reflective
126306	6789	amusing , sad and reflective
126307	6789	, sad and reflective
126308	6789	sad and reflective
126309	6789	sad and
126310	6789	reflective
126311	6790	By turns gripping , amusing , tender and heart-wrenching , Laissez-passer has all the earmarks of French cinema at its best .
126312	6790	By turns gripping , amusing , tender and heart-wrenching
126313	6790	turns gripping , amusing , tender and heart-wrenching
126314	6790	gripping , amusing , tender and heart-wrenching
126315	6790	, amusing , tender and heart-wrenching
126316	6790	amusing , tender and heart-wrenching
126317	6790	, tender and heart-wrenching
126318	6790	tender and heart-wrenching
126319	6790	, Laissez-passer has all the earmarks of French cinema at its best .
126320	6790	Laissez-passer has all the earmarks of French cinema at its best .
126321	6790	has all the earmarks of French cinema at its best .
126322	6790	has all the earmarks of French cinema at its best
126323	6790	all the earmarks of French cinema at its best
126324	6790	all the earmarks
126325	6790	the earmarks
126326	6790	earmarks
